,AirT,AirCO2,AirRH,AirPAR,method
302,30.42,508.98,53.77,288.0780000000001,Human
303,31.71,507.38,52.0,389.907,Human
304,32.15,507.64,53.81,432.957,Human
305,32.28,508.56,56.93,533.82,Human
306,33.07,517.33,57.56,448.476,Human
307,34.11,515.68,55.41,450.114,Human
308,34.13,516.07,54.87,346.584,Human
309,32.06,520.36,54.46,266.721,Human
310,29.57,527.12,55.7,163.59000000000003,Human
311,28.13,529.78,58.24,119.154,Human
312,23.94,531.05,58.16,75.60000000000002,Human
313,22.71,531.42,54.59,75.62100000000002,Human
314,21.82,533.61,51.98,75.62100000000002,Human
315,21.02,538.33,59.47,75.57900000000002,Human
316,20.37,544.97,70.09,75.57900000000002,Human
317,19.84,549.06,76.69,75.57900000000002,Human
318,19.32,551.23,81.38,75.57900000000002,Human
319,19.09,550.55,82.52,75.57900000000002,Human
320,18.94,548.63,82.98,75.57900000000002,Human
321,18.84,546.24,83.62,75.60000000000002,Human
322,18.79,548.79,85.62,75.55799999999998,Human
323,19.6,547.28,86.67,82.90799999999999,Human
324,22.11,541.98,81.23,105.21,Human
325,26.92,533.79,70.21,175.917,Human
326,31.5,522.59,62.87,272.139,Human
327,33.47,523.58,60.08,384.741,Human
328,33.88,521.2,59.79,417.9,Human
329,33.9,524.88,60.22,533.4,Human
330,34.01,526.94,58.83,462.021,Human
331,34.96,527.21,56.42,468.258,Human
332,34.86,530.6,56.01,374.49300000000005,Human
333,33.21,535.91,57.55,271.236,Human
334,30.37,543.57,61.38,164.09400000000005,Human
335,27.42,548.76,65.55,104.958,Human
336,25.15,555.24,69.0,77.637,Human
337,23.39,558.25,73.11,75.60000000000002,Human
338,22.52,555.32,74.74,75.60000000000002,Human
339,21.99,554.68,76.49,75.57900000000002,Human
340,21.71,486.47,76.76,75.60000000000002,Human
341,21.55,486.12,76.72,75.60000000000002,Human
342,21.26,486.85,77.35,75.60000000000002,Human
343,21.33,488.41,76.88,75.60000000000002,Human
344,21.17,493.43,77.37,75.62100000000002,Human
345,20.78,503.68,80.83,75.57900000000002,Human
346,19.94,522.75,86.8,75.57900000000002,Human
347,20.74,498.74,85.89,80.42999999999998,Human
348,22.7,487.19,81.97,111.63600000000001,Human
349,26.14,470.43,74.51,165.144,Human
350,28.77,467.76,68.15,233.47800000000004,Human
351,32.36,450.0,63.1,306.3060000000001,Human
352,33.21,442.61,65.5,327.76800000000014,Human
353,32.92,448.94,65.35,350.63699999999994,Human
354,30.52,461.27,68.77,226.485,Human
355,32.4,454.28,66.19,286.083,Human
356,28.96,462.33,71.86,183.33,Human
357,29.31,463.57,69.53,190.365,Human
358,27.13,471.66,74.0,130.24200000000002,Human
359,25.46,481.26,75.3,97.02,Human
360,23.8,502.86,77.75,75.684,Human
361,22.18,546.91,85.98,75.60000000000002,Human
362,21.51,519.39,85.41,75.60000000000002,Human
363,20.91,536.12,89.85,75.57900000000002,Human
364,20.13,551.26,92.68,75.57900000000002,Human
365,19.93,503.6,87.12,75.60000000000002,Human
366,19.11,509.12,87.17,75.57900000000002,Human
367,18.4,529.46,89.79,75.55799999999998,Human
368,17.94,555.93,92.9,75.55799999999998,Human
369,18.13,519.39,89.63,75.57900000000002,Human
370,17.69,532.24,93.3,75.60000000000002,Human
371,18.79,497.85,89.65,86.05799999999998,Human
372,21.17,473.84,83.72,103.635,Human
373,25.35,456.7,72.7,167.727,Human
374,27.24,452.67,68.06,210.147,Human
375,24.04,476.67,76.04,135.996,Human
376,25.49,472.38,74.6,239.106,Human
377,25.99,475.12,73.17,179.67600000000004,Human
378,25.7,468.57,74.23,179.298,Human
379,26.66,463.32,71.51,222.579,Human
380,26.69,461.71,70.07,190.974,Human
381,27.38,463.57,68.67,182.322,Human
382,26.08,468.95,71.21,132.321,Human
383,24.62,461.88,73.8,94.059,Human
384,22.7,473.16,79.38,76.881,Human
385,21.83,480.65,84.07,75.60000000000002,Human
386,21.25,487.52,87.29,75.60000000000002,Human
387,20.88,491.11,88.6,75.60000000000002,Human
388,19.71,493.77,90.68,75.60000000000002,Human
389,19.16,498.18,93.2,75.55799999999998,Human
390,19.46,496.88,91.63,75.55799999999998,Human
391,19.12,504.16,93.76,75.60000000000002,Human
392,19.36,508.89,95.72,75.57900000000002,Human
393,19.34,508.42,97.89,75.55799999999998,Human
394,19.22,506.98,98.33,75.55799999999998,Human
395,19.83,485.32,96.36,84.86099999999998,Human
396,21.74,461.77,86.04,113.652,Human
397,26.14,447.76,73.53,177.72299999999996,Human
398,31.55,445.46,60.32,277.36800000000005,Human
399,34.35,440.03,55.46,400.596,Human
400,35.0,438.88,55.08,460.026,Human
401,33.67,434.05,57.94,526.6170000000002,Human
402,34.45,438.01,57.91,447.93000000000006,Human
403,34.14,434.47,57.76,386.61,Human
404,34.72,435.68,55.79,334.236,Human
405,30.46,436.61,63.66,203.15400000000002,Human
406,27.29,451.81,65.85,130.64100000000002,Human
407,25.05,464.56,67.02,95.256,Human
408,23.28,481.12,66.55,76.27199999999998,Human
409,21.6,516.19,75.76,75.64200000000002,Human
410,20.36,574.37,85.08,75.62100000000002,Human
411,19.62,606.59,89.94,75.60000000000002,Human
412,19.07,629.19,93.06,75.62100000000002,Human
413,19.15,554.18,90.74,75.62100000000002,Human
414,18.98,540.43,89.53,75.60000000000002,Human
415,19.34,516.5,92.77,75.60000000000002,Human
416,19.0,529.43,94.71,75.60000000000002,Human
417,18.56,532.73,95.48,75.60000000000002,Human
418,18.36,519.7,95.52,75.60000000000002,Human
419,19.02,522.59,93.82,84.084,Human
420,22.37,502.97,85.16,115.248,Human
421,26.98,470.65,73.57,167.07600000000005,Human
422,28.91,452.12,66.18,227.136,Human
423,32.62,444.56,60.44,336.504,Human
424,33.46,441.57,58.39,377.01300000000003,Human
425,32.26,439.37,61.02,387.639,Human
426,33.13,439.09,59.01,440.05500000000006,Human
427,33.63,441.97,56.6,423.213,Human
428,33.69,445.15,54.13,370.209,Human
429,32.2,451.05,53.19,268.52700000000004,Human
430,29.52,464.38,50.57,165.87900000000005,Human
431,26.91,474.45,52.08,100.968,Human
432,24.74,487.69,58.89,77.028,Human
433,23.0,499.5,66.36,75.60000000000002,Human
434,21.54,517.26,79.33,75.60000000000002,Human
435,21.17,526.32,80.31,75.60000000000002,Human
436,20.17,527.05,86.86,75.60000000000002,Human
437,19.42,525.17,91.3,75.57900000000002,Human
438,18.73,546.01,93.99,75.57900000000002,Human
439,18.11,529.26,93.95,75.60000000000002,Human
440,17.6,513.23,93.67,75.57900000000002,Human
441,17.27,515.19,92.92,75.55799999999998,Human
442,17.3,513.79,92.46,75.55799999999998,Human
443,18.61,491.22,90.18,81.48,Human
444,21.35,480.99,83.38,103.53,Human
445,25.77,474.04,68.37,165.942,Human
446,29.48,462.73,62.55,235.43099999999998,Human
447,29.08,464.56,65.57,212.394,Human
448,31.04,468.47,64.37,309.036,Human
449,31.4,461.14,65.23,313.9290000000001,Human
450,33.76,445.59,66.09,376.782,Human
451,33.09,448.89,66.42,343.329,Human
452,32.21,450.09,65.75,233.646,Human
453,30.1,456.37,66.21,211.32299999999998,Human
454,27.55,464.74,63.37,135.72299999999998,Human
455,25.27,473.72,58.08,86.60400000000001,Human
456,23.36,483.3,68.82,75.747,Human
457,22.03,491.5,74.93,75.62100000000002,Human
458,21.25,491.0,78.05,75.62100000000002,Human
459,20.17,487.09,84.19,75.57900000000002,Human
460,18.88,485.64,93.01,75.55799999999998,Human
461,18.34,494.13,96.3,75.57900000000002,Human
462,17.61,529.06,97.22,75.55799999999998,Human
463,17.67,516.28,98.58,75.60000000000002,Human
464,17.62,512.05,98.37,75.57900000000002,Human
465,17.73,500.92,99.38,75.55799999999998,Human
466,17.99,499.47,99.2,75.55799999999998,Human
467,18.58,484.29,96.53,78.09899999999998,Human
468,21.68,455.1,85.24,91.455,Human
469,26.83,432.59,71.3,116.29800000000002,Human
470,32.23,423.26,61.98,286.4190000000001,Human
471,35.17,418.76,57.74,444.00300000000004,Human
472,34.86,425.64,61.08,494.172,Human
473,34.15,427.33,63.12,610.428,Human
474,34.73,430.25,60.36,482.16,Human
475,36.1,431.85,54.19,513.303,Human
476,36.06,436.0,49.82,469.35,Human
477,34.3,440.32,47.93,317.26800000000014,Human
478,30.93,451.58,50.73,181.02,Human
479,26.61,465.35,52.57,100.233,Human
480,23.64,478.72,60.89,75.66300000000003,Human
481,21.49,506.08,72.22,75.57900000000002,Human
482,20.2,502.68,72.81,75.57900000000002,Human
483,20.44,484.79,66.54,75.55799999999998,Human
484,20.12,482.69,71.84,75.55799999999998,Human
485,19.75,487.46,69.49,75.57900000000002,Human
486,20.08,487.47,64.5,75.60000000000002,Human
487,20.14,496.41,61.02,75.57900000000002,Human
488,19.55,491.26,63.31,75.60000000000002,Human
489,18.88,492.87,70.38,75.57900000000002,Human
490,18.52,490.67,78.27,75.55799999999998,Human
491,18.71,482.56,84.7,76.797,Human
492,22.06,457.9,84.52,94.14299999999999,Human
493,28.7,444.57,67.33,113.715,Human
494,33.45,438.72,57.2,160.86,Human
495,35.81,432.18,51.9,420.756,Human
496,34.9,433.14,49.16,456.792,Human
497,33.34,430.05,50.86,604.695,Human
498,33.62,431.82,48.89,520.359,Human
499,34.95,433.53,47.89,510.67800000000005,Human
500,34.45,432.66,47.76,403.494,Human
501,33.1,430.34,48.63,299.16600000000005,Human
502,29.75,442.04,52.65,175.74900000000005,Human
503,25.67,450.81,57.11,98.91,Human
504,22.88,458.49,61.19,77.238,Human
505,20.65,473.6,69.35,75.60000000000002,Human
506,19.08,483.97,75.3,75.57900000000002,Human
507,17.9,498.53,81.86,75.57900000000002,Human
508,16.75,534.63,91.21,75.55799999999998,Human
509,16.2,553.86,93.86,75.53699999999998,Human
510,15.45,579.55,93.87,75.495,Human
511,14.83,608.35,94.14,75.47399999999998,Human
512,14.41,636.32,94.65,75.516,Human
513,14.08,633.36,95.43,75.53699999999998,Human
514,13.78,624.23,95.92,75.55799999999998,Human
515,15.58,570.73,97.9,76.797,Human
516,20.99,478.99,87.43,92.589,Human
517,27.7,449.73,70.71,119.763,Human
518,33.43,425.27,59.46,164.34599999999998,Human
519,35.72,434.12,54.04,419.349,Human
520,36.24,432.75,54.43,415.485,Human
521,35.73,425.58,56.66,597.1350000000001,Human
522,36.41,424.12,54.88,495.096,Human
523,38.63,418.94,51.78,508.242,Human
524,35.04,422.75,57.07,272.307,Human
525,35.56,421.1,55.61,286.5030000000001,Human
526,32.96,432.07,60.41,165.648,Human
527,28.05,456.34,54.88,87.36000000000001,Human
528,25.38,464.05,61.2,75.684,Human
529,22.96,486.99,70.69,75.62100000000002,Human
530,21.31,496.93,75.35,75.62100000000002,Human
531,20.53,491.55,72.65,75.60000000000002,Human
532,20.05,488.61,69.56,75.60000000000002,Human
533,18.89,528.76,77.31,75.60000000000002,Human
534,18.15,552.24,80.54,75.60000000000002,Human
535,17.19,559.44,87.31,75.57900000000002,Human
536,16.74,550.29,92.18,75.57900000000002,Human
537,16.15,568.54,93.39,75.60000000000002,Human
538,15.86,567.49,95.14,75.55799999999998,Human
539,17.33,499.4,93.27,75.95700000000002,Human
540,21.83,451.68,77.86,87.024,Human
541,27.02,433.05,65.64,108.52799999999999,Human
542,30.37,431.87,61.88,175.518,Human
543,32.29,453.69,58.62,276.25500000000005,Human
544,33.48,444.55,61.81,266.805,Human
545,33.69,438.12,63.41,302.841,Human
546,33.94,441.98,61.81,290.262,Human
547,33.95,444.13,61.55,274.575,Human
548,32.05,459.44,59.31,212.037,Human
549,31.12,464.42,66.84,157.52100000000004,Human
550,29.67,470.55,69.93,119.02799999999999,Human
551,28.32,477.35,69.46,90.678,Human
552,26.56,493.46,67.8,76.54500000000002,Human
553,24.39,511.29,76.38,75.62100000000002,Human
554,23.38,482.37,76.81,75.64200000000002,Human
555,22.41,481.96,76.93,75.62100000000002,Human
556,21.92,476.56,77.82,75.60000000000002,Human
557,21.14,487.15,81.64,75.62100000000002,Human
558,20.09,517.11,86.86,75.60000000000002,Human
559,19.14,564.03,92.21,75.60000000000002,Human
560,18.66,589.35,94.24,75.57900000000002,Human
561,18.26,574.85,94.53,75.60000000000002,Human
562,18.21,538.73,94.07,75.57900000000002,Human
563,19.05,553.33,95.8,76.69200000000002,Human
564,20.93,512.66,91.24,86.415,Human
565,22.07,487.58,90.66,98.04899999999999,Human
566,24.03,479.2,86.46,124.278,Human
567,27.07,454.24,79.19,172.662,Human
568,31.33,440.05,71.75,233.562,Human
569,32.55,445.81,69.12,266.826,Human
570,32.86,443.28,65.85,256.956,Human
571,31.23,433.96,65.21,227.871,Human
572,33.41,426.24,61.99,273.147,Human
573,32.92,430.4,57.7,232.995,Human
574,31.22,440.38,56.39,164.87099999999995,Human
575,27.69,452.8,59.06,93.828,Human
576,24.87,461.8,64.4,75.62100000000002,Human
577,22.8,469.47,67.87,75.64200000000002,Human
578,20.79,506.81,79.67,75.60000000000002,Human
579,19.91,521.66,81.73,75.57900000000002,Human
580,18.99,530.87,84.6,75.60000000000002,Human
581,18.01,557.64,89.8,75.57900000000002,Human
582,17.44,542.8,91.94,75.57900000000002,Human
583,17.35,508.69,92.18,75.55799999999998,Human
584,16.97,533.44,94.24,75.57900000000002,Human
585,16.34,588.93,95.63,75.57900000000002,Human
586,16.05,630.39,96.63,75.55799999999998,Human
587,17.44,592.08,98.09,75.72600000000001,Human
588,22.33,487.64,86.97,84.819,Human
589,27.66,452.82,71.17,102.354,Human
590,31.18,437.84,64.55,175.77,Human
591,33.84,430.71,60.63,315.3780000000001,Human
592,34.64,431.47,61.26,310.464,Human
593,34.93,426.98,61.4,384.468,Human
594,35.92,425.75,60.22,390.327,Human
595,37.25,424.35,57.42,399.084,Human
596,37.36,426.16,56.07,338.625,Human
597,36.49,423.97,56.88,281.00100000000003,Human
