,AirT,AirCO2,AirRH,AirPAR,method
62,29.86,496.8,52.0,289.4430000000001,Human
63,32.87,493.31,49.71,428.799,Human
64,32.97,493.06,45.77,499.46400000000006,Human
65,31.61,520.6,41.57,594.384,Human
66,32.52,525.67,39.09,497.32199999999995,Human
67,33.6,525.65,37.34,506.91900000000004,Human
68,32.96,527.85,34.61,395.598,Human
69,31.02,534.01,34.54,300.384,Human
70,26.38,542.04,34.65,130.83,Human
71,23.92,542.24,41.43,96.45299999999999,Human
72,21.31,564.72,62.67,75.66300000000003,Human
73,18.94,613.71,79.28,75.57900000000002,Human
74,17.91,662.16,83.83,75.60000000000002,Human
75,17.23,713.28,86.67,75.60000000000002,Human
76,16.52,733.47,90.39,75.57900000000002,Human
77,16.62,721.4,86.52,75.55799999999998,Human
78,16.59,717.1,87.49,75.57900000000002,Human
79,16.55,703.01,87.6,75.53699999999998,Human
80,16.41,688.34,87.52,75.60000000000002,Human
81,16.92,670.53,86.09,75.516,Human
82,17.83,627.15,81.3,75.55799999999998,Human
83,18.75,618.01,81.51,83.307,Human
84,22.0,541.35,82.41,115.479,Human
85,25.68,468.67,81.04,156.786,Human
86,32.59,404.39,73.72,235.05300000000003,Human
87,38.31,392.72,70.92,304.5420000000001,Human
88,32.04,521.94,52.55,365.526,Human
89,31.16,530.24,48.47,463.95300000000003,Human
90,31.06,531.98,47.5,345.807,Human
91,29.4,535.25,50.05,306.7050000000001,Human
92,29.72,533.24,48.05,266.553,Human
93,28.1,540.02,46.98,217.623,Human
94,25.78,547.82,44.81,146.58,Human
95,22.3,552.56,47.38,92.778,Human
96,19.76,564.93,67.41,75.915,Human
97,17.42,595.72,78.29,75.60000000000002,Human
98,16.27,610.96,83.55,75.57900000000002,Human
99,15.66,624.76,86.41,75.55799999999998,Human
100,15.56,655.02,90.08,75.60000000000002,Human
101,15.76,639.16,87.83,75.57900000000002,Human
102,15.23,659.62,91.27,75.55799999999998,Human
103,15.02,687.71,93.65,75.60000000000002,Human
104,15.0,713.54,95.06,75.55799999999998,Human
105,15.18,678.25,92.9,75.55799999999998,Human
106,14.81,651.31,95.7,75.55799999999998,Human
107,14.85,675.96,97.92,75.55799999999998,Human
108,16.01,654.73,96.68,87.21300000000002,Human
109,17.05,613.51,95.71,92.442,Human
110,20.15,535.15,88.9,160.81799999999996,Human
111,19.87,514.08,81.65,135.17700000000002,Human
112,19.36,499.28,88.25,118.251,Human
113,19.25,471.58,93.24,109.515,Human
114,20.68,451.45,86.9,149.541,Human
115,19.1,517.19,93.86,108.507,Human
116,21.58,470.7,87.9,148.344,Human
117,19.31,535.8,88.9,107.856,Human
118,19.41,525.93,94.12,92.463,Human
119,18.31,546.96,95.89,78.498,Human
120,17.02,597.06,98.16,75.53699999999998,Human
121,16.2,651.63,99.49,75.55799999999998,Human
122,15.78,700.82,99.93,75.55799999999998,Human
123,15.51,739.65,100.0,75.516,Human
124,15.28,766.58,100.0,75.55799999999998,Human
125,15.16,789.35,100.0,75.55799999999998,Human
126,15.0,807.95,100.0,75.53699999999998,Human
127,14.8,830.65,100.0,75.53699999999998,Human
128,14.73,852.7,100.0,75.55799999999998,Human
129,14.83,879.5,100.0,75.55799999999998,Human
130,14.82,904.45,100.0,75.495,Human
131,15.27,912.9,100.0,77.44800000000002,Human
132,17.98,858.12,98.07,97.671,Human
133,20.0,759.21,95.05,121.42200000000001,Human
134,20.64,556.55,81.7,153.174,Human
135,23.86,537.52,73.54,243.68400000000003,Human
136,22.21,551.91,73.85,158.004,Human
137,19.28,561.94,83.91,121.674,Human
138,19.57,558.37,89.27,114.912,Human
139,23.71,541.89,75.8,194.20800000000003,Human
140,23.24,553.41,69.83,203.406,Human
141,24.94,549.55,65.59,206.598,Human
142,21.69,563.71,71.89,118.209,Human
143,19.15,585.26,82.53,77.406,Human
144,18.27,624.26,94.79,75.57900000000002,Human
145,17.56,659.99,97.31,75.60000000000002,Human
146,17.06,692.24,98.52,75.57900000000002,Human
147,16.62,708.65,98.59,75.57900000000002,Human
148,16.15,729.94,99.15,75.57900000000002,Human
149,16.0,732.05,99.78,75.55799999999998,Human
150,15.88,743.67,99.97,75.57900000000002,Human
151,15.77,782.53,100.0,75.60000000000002,Human
152,15.7,819.56,100.0,75.55799999999998,Human
153,15.65,843.21,100.0,75.57900000000002,Human
154,15.43,778.04,100.0,75.55799999999998,Human
155,15.43,730.39,100.0,75.57900000000002,Human
156,16.06,664.1,99.84,88.76700000000002,Human
157,20.57,563.93,88.54,159.68400000000003,Human
158,23.78,550.4,75.47,221.92800000000003,Human
159,30.87,530.28,62.77,378.60900000000004,Human
160,34.1,534.26,57.14,429.70200000000006,Human
161,30.78,556.8,59.77,399.88199999999995,Human
162,32.77,545.64,54.07,429.345,Human
163,33.33,546.54,50.1,478.233,Human
164,32.9,549.93,47.34,390.096,Human
165,29.85,556.2,46.6,255.65400000000002,Human
166,25.66,565.37,46.31,160.566,Human
167,23.38,565.44,46.69,110.796,Human
168,19.08,591.1,67.7,76.251,Human
169,16.25,638.93,87.57,75.55799999999998,Human
170,14.97,687.1,92.5,75.55799999999998,Human
171,14.42,748.45,95.06,75.53699999999998,Human
172,14.13,799.17,96.21,75.55799999999998,Human
173,14.18,852.68,97.29,75.516,Human
174,14.26,900.44,98.09,75.57900000000002,Human
175,14.28,932.57,98.79,75.55799999999998,Human
176,14.22,931.84,99.3,75.60000000000002,Human
177,14.11,951.05,99.67,75.55799999999998,Human
178,14.14,955.18,99.96,75.57900000000002,Human
179,14.54,940.96,100.0,75.55799999999998,Human
180,15.17,919.3,99.99,75.57900000000002,Human
181,15.98,858.84,99.16,79.947,Human
182,16.78,800.62,98.44,89.22900000000001,Human
183,19.12,711.11,95.71,115.941,Human
184,20.81,592.1,93.82,117.411,Human
185,19.42,554.7,94.56,95.004,Human
186,18.11,545.23,96.03,94.647,Human
187,18.07,524.51,96.6,102.228,Human
188,18.89,484.92,95.59,110.838,Human
189,18.13,481.41,96.9,90.65700000000001,Human
190,16.89,527.37,98.62,77.49,Human
191,15.81,590.33,99.74,75.55799999999998,Human
192,15.42,627.91,99.91,75.55799999999998,Human
193,15.06,659.5,100.0,75.516,Human
194,14.89,690.11,100.0,75.516,Human
195,14.76,722.04,100.0,75.516,Human
196,14.67,753.69,100.0,75.53699999999998,Human
197,14.57,784.9,100.0,75.516,Human
198,14.4,810.58,100.0,75.495,Human
199,14.3,834.86,100.0,75.53699999999998,Human
200,14.15,859.78,100.0,75.495,Human
201,13.93,879.68,100.0,75.495,Human
202,13.95,909.58,100.0,75.495,Human
203,14.18,933.79,100.0,75.53699999999998,Human
204,14.78,909.26,100.0,80.59800000000001,Human
205,16.51,827.24,98.37,104.958,Human
206,19.47,649.76,93.93,136.626,Human
207,21.16,478.35,91.44,141.30900000000003,Human
208,22.26,384.43,91.7,134.505,Human
209,21.46,365.44,93.4,105.147,Human
210,20.45,377.75,95.59,119.91,Human
211,23.49,373.43,91.94,150.276,Human
212,23.38,376.28,92.03,123.69,Human
213,22.7,379.77,92.84,117.15899999999999,Human
214,21.64,394.13,93.78,105.693,Human
215,20.97,414.55,95.5,92.37899999999999,Human
216,18.75,474.23,97.99,75.55799999999998,Human
217,16.69,558.42,99.8,75.57900000000002,Human
218,15.52,633.34,100.0,75.53699999999998,Human
219,15.05,698.76,100.0,75.55799999999998,Human
220,14.72,757.82,100.0,75.55799999999998,Human
221,14.45,813.84,100.0,75.516,Human
222,14.25,860.19,100.0,75.47399999999998,Human
223,13.97,896.02,100.0,75.53699999999998,Human
224,13.74,935.88,100.0,75.53699999999998,Human
225,13.63,976.22,100.0,75.516,Human
226,13.55,1014.36,100.0,75.516,Human
227,14.13,1009.02,99.88,82.32000000000002,Human
228,18.89,877.81,91.68,113.652,Human
229,24.13,631.33,74.74,192.108,Human
230,30.15,600.91,61.59,303.24,Human
231,29.18,620.8,65.51,311.5560000000001,Human
232,31.53,617.64,64.78,356.958,Human
233,30.77,622.8,65.38,414.624,Human
234,33.68,623.09,59.22,407.757,Human
235,34.11,630.39,56.68,434.826,Human
236,32.71,633.32,57.64,337.28100000000006,Human
237,30.76,646.16,56.09,266.742,Human
238,26.03,656.98,62.04,153.72,Human
239,22.02,666.78,70.83,106.281,Human
240,19.19,684.57,79.23,78.64500000000002,Human
241,17.02,727.87,95.29,75.55799999999998,Human
242,16.11,766.24,98.1,75.55799999999998,Human
243,15.28,796.71,98.16,75.57900000000002,Human
244,14.62,837.36,98.42,75.53699999999998,Human
245,14.0,877.09,98.6,75.55799999999998,Human
246,13.55,910.55,99.07,75.57900000000002,Human
247,13.3,934.81,99.56,75.53699999999998,Human
248,13.42,952.25,99.96,75.53699999999998,Human
249,13.32,968.57,100.0,75.47399999999998,Human
250,13.64,969.88,100.0,75.53699999999998,Human
251,14.39,964.55,99.86,77.97300000000001,Human
252,16.95,807.21,96.5,108.927,Human
253,19.89,650.74,93.05,132.51000000000002,Human
254,24.51,635.22,66.75,230.412,Human
255,25.07,644.55,63.05,323.925,Human
256,28.36,644.27,56.03,367.185,Human
257,28.66,641.12,54.83,470.82,Human
258,27.47,645.6,56.42,366.849,Human
259,25.19,650.8,60.17,229.97100000000003,Human
260,20.71,653.41,68.18,152.22899999999996,Human
261,20.62,650.55,69.69,150.297,Human
262,18.91,659.25,84.83,91.245,Human
263,17.7,687.04,92.97,75.915,Human
264,17.01,712.1,95.12,75.60000000000002,Human
265,16.09,732.0,97.03,75.53699999999998,Human
266,15.61,763.49,98.01,75.57900000000002,Human
267,15.69,798.94,98.92,75.60000000000002,Human
268,15.22,823.64,98.3,75.60000000000002,Human
269,14.58,851.43,98.42,75.55799999999998,Human
270,14.23,866.14,98.94,75.53699999999998,Human
271,13.89,882.4,99.04,75.516,Human
272,13.64,870.11,99.5,75.53699999999998,Human
273,13.51,861.63,99.86,75.55799999999998,Human
274,13.51,873.12,99.99,75.55799999999998,Human
275,13.64,885.23,100.0,76.188,Human
276,14.49,880.12,99.97,77.763,Human
277,16.01,878.69,99.43,86.037,Human
278,16.37,809.81,99.15,89.06099999999998,Human
279,17.02,698.15,97.5,98.301,Human
280,17.54,614.31,96.92,104.37,Human
281,17.51,562.55,96.9,92.253,Human
282,16.5,565.55,98.5,87.696,Human
283,18.02,533.23,96.63,110.712,Human
284,18.03,510.98,96.45,97.02,Human
285,17.74,514.49,97.05,93.681,Human
286,16.88,537.5,98.08,79.29599999999998,Human
287,16.0,584.93,99.58,75.768,Human
288,15.35,637.33,99.97,75.53699999999998,Human
289,14.71,695.09,100.0,75.516,Human
290,14.56,749.74,100.0,75.53699999999998,Human
291,14.15,796.47,100.0,75.516,Human
292,14.14,811.79,100.0,75.53699999999998,Human
293,14.12,815.48,100.0,75.55799999999998,Human
294,14.05,818.85,100.0,75.516,Human
295,13.98,820.13,100.0,75.55799999999998,Human
296,14.16,823.91,100.0,75.55799999999998,Human
297,14.08,821.53,100.0,75.53699999999998,Human
298,14.06,832.78,100.0,75.47399999999998,Human
299,14.43,839.86,100.0,75.53699999999998,Human
300,14.83,829.49,100.0,76.377,Human
301,15.61,795.83,100.0,80.91300000000003,Human
302,18.37,699.96,97.02,139.566,Human
303,20.71,619.49,89.81,148.365,Human
304,20.82,616.5,90.41,148.32299999999995,Human
305,20.93,642.76,85.9,184.233,Human
306,22.89,638.11,77.78,192.402,Human
307,29.28,625.29,64.17,228.291,Human
308,28.4,630.25,65.86,291.795,Human
309,26.7,652.86,66.99,192.297,Human
310,21.59,653.4,80.43,127.197,Human
311,20.08,652.53,82.14,99.267,Human
312,18.05,674.88,93.98,76.503,Human
313,16.64,709.63,97.48,75.55799999999998,Human
314,15.68,713.98,98.52,75.55799999999998,Human
315,15.23,725.4,99.59,75.55799999999998,Human
316,14.95,735.91,99.94,75.516,Human
317,14.71,741.51,100.0,75.53699999999998,Human
318,14.29,763.97,100.0,75.57900000000002,Human
319,13.87,784.6,100.0,75.516,Human
320,13.74,802.65,100.0,75.57900000000002,Human
321,13.5,803.11,100.0,75.495,Human
322,13.36,795.37,100.0,75.55799999999998,Human
323,14.9,731.22,99.43,83.07600000000002,Human
324,19.26,625.91,93.15,116.48700000000001,Human
325,27.01,633.05,70.32,172.641,Human
326,28.61,642.27,66.34,198.975,Human
327,29.45,620.26,70.75,311.934,Human
328,33.95,628.9,62.2,403.851,Human
329,34.79,623.16,64.19,493.983,Human
330,34.17,641.97,61.43,424.68300000000005,Human
331,38.07,634.86,54.02,534.7230000000002,Human
332,37.25,640.57,51.5,418.089,Human
333,32.71,653.45,54.19,283.92,Human
334,28.54,663.51,57.98,174.84600000000003,Human
335,23.12,676.34,67.15,105.021,Human
336,19.85,679.77,75.85,76.923,Human
337,17.95,697.28,88.78,75.57900000000002,Human
338,17.01,726.68,94.87,75.55799999999998,Human
339,16.21,728.78,97.49,75.55799999999998,Human
340,15.81,742.39,99.07,75.53699999999998,Human
341,15.51,757.84,99.35,75.55799999999998,Human
342,15.5,779.12,99.85,75.57900000000002,Human
343,15.4,770.18,99.37,75.55799999999998,Human
344,15.06,760.53,99.3,75.516,Human
345,14.49,776.8,99.52,75.53699999999998,Human
346,14.4,800.13,99.83,75.55799999999998,Human
347,15.64,750.56,99.05,85.38600000000002,Human
348,21.0,676.03,87.12,114.156,Human
349,27.57,660.52,63.34,177.975,Human
350,32.21,641.42,57.6,307.188,Human
351,35.61,624.52,52.64,461.034,Human
352,36.32,633.9,51.29,510.174,Human
353,35.74,637.05,52.48,639.45,Human
354,35.28,644.25,46.24,528.8009999999998,Human
355,35.8,642.71,43.94,511.476,Human
356,32.0,652.8,42.46,315.0,Human
357,28.54,659.8,41.44,199.92,Human
358,23.21,669.68,48.22,118.54500000000002,Human
359,20.94,675.29,63.84,93.11399999999999,Human
360,20.21,677.89,65.1,80.91300000000003,Human
361,17.45,721.33,86.91,75.55799999999998,Human
362,15.91,784.48,95.42,75.55799999999998,Human
363,15.01,841.97,96.67,75.60000000000002,Human
364,14.54,869.67,97.11,75.516,Human
365,14.22,885.84,97.63,75.53699999999998,Human
366,13.92,894.57,98.33,75.53699999999998,Human
367,13.62,932.61,98.85,75.57900000000002,Human
368,13.36,966.85,99.25,75.55799999999998,Human
369,12.87,1003.57,99.37,75.47399999999998,Human
370,12.91,996.96,99.82,75.516,Human
371,14.32,962.7,98.16,85.554,Human
372,19.79,828.52,87.03,111.153,Human
373,23.12,684.51,68.51,172.49400000000003,Human
374,31.61,641.79,56.11,308.952,Human
375,34.52,623.66,52.83,418.61400000000003,Human
376,32.83,634.14,50.74,494.844,Human
377,31.93,634.99,52.05,637.35,Human
378,33.35,615.17,49.13,538.65,Human
379,33.8,582.51,46.18,525.462,Human
380,34.24,586.07,43.93,403.851,Human
381,31.94,589.95,44.7,274.449,Human
382,26.5,595.43,49.19,152.54399999999995,Human
383,21.44,607.35,52.26,92.10600000000001,Human
384,19.34,612.45,50.96,76.86,Human
385,16.59,633.77,68.19,75.57900000000002,Human
386,14.5,685.77,83.92,75.55799999999998,Human
387,14.19,662.88,87.16,75.495,Human
388,14.54,645.7,91.31,75.53699999999998,Human
389,14.03,660.63,94.61,75.53699999999998,Human
390,13.58,673.52,96.85,75.53699999999998,Human
391,13.46,711.37,97.3,75.55799999999998,Human
392,14.07,678.46,95.33,75.516,Human
393,14.36,691.49,94.72,75.55799999999998,Human
394,14.1,702.61,95.9,75.516,Human
395,15.14,668.86,94.51,81.711,Human
396,16.14,638.93,89.23,87.19200000000002,Human
397,16.88,619.01,86.11,107.52,Human
398,18.32,622.22,85.21,120.12,Human
399,16.31,623.77,94.15,88.179,Human
400,16.78,598.69,97.1,92.29500000000002,Human
401,17.45,580.25,95.54,98.238,Human
402,18.77,577.24,92.95,123.711,Human
403,20.12,529.31,92.44,126.06299999999999,Human
404,20.64,493.98,93.2,114.87,Human
405,21.05,499.32,92.31,108.339,Human
406,19.39,562.54,94.36,88.2,Human
407,18.45,580.72,95.63,78.687,Human
408,17.13,610.26,96.9,75.55799999999998,Human
409,15.59,653.31,98.32,75.57900000000002,Human
410,14.62,701.56,99.73,75.55799999999998,Human
411,13.62,747.52,99.55,75.55799999999998,Human
412,12.51,786.5,99.46,75.53699999999998,Human
413,11.64,812.28,99.64,75.516,Human
414,11.1,826.43,99.83,75.516,Human
415,10.7,832.11,99.94,75.47399999999998,Human
416,10.49,830.75,100.0,75.495,Human
417,10.17,842.3,100.0,75.516,Human
418,10.21,836.86,100.0,75.516,Human
419,12.08,764.9,99.27,85.76400000000002,Human
420,18.73,607.46,90.08,114.219,Human
421,26.65,569.43,65.39,192.864,Human
422,31.43,578.63,57.92,300.384,Human
423,33.59,596.31,58.64,420.294,Human
424,34.9,576.01,58.5,485.184,Human
425,34.54,572.67,59.53,616.4340000000002,Human
426,35.37,573.04,53.29,519.393,Human
427,37.14,570.69,51.23,531.72,Human
428,36.69,574.76,52.32,404.31300000000016,Human
429,31.82,601.15,54.66,283.962,Human
430,27.3,608.91,55.97,172.78799999999995,Human
431,22.82,618.67,60.85,102.522,Human
432,19.68,619.86,69.08,76.35600000000002,Human
433,17.03,624.88,80.67,75.55799999999998,Human
434,15.42,637.3,89.91,75.55799999999998,Human
435,14.16,690.44,95.65,75.55799999999998,Human
436,13.86,680.15,97.53,75.55799999999998,Human
437,13.74,683.32,97.52,75.53699999999998,Human
438,13.59,676.91,98.25,75.55799999999998,Human
439,13.15,688.97,98.0,75.57900000000002,Human
440,12.73,702.76,98.48,75.516,Human
441,12.47,693.92,99.0,75.55799999999998,Human
442,12.41,693.12,99.26,75.55799999999998,Human
443,14.32,643.47,98.01,82.34100000000002,Human
444,20.29,597.59,82.3,112.77,Human
445,25.8,593.99,53.99,193.43099999999998,Human
446,30.07,589.09,45.66,300.216,Human
447,31.41,591.41,44.18,427.917,Human
448,31.28,591.4,44.97,477.015,Human
449,31.41,596.7,45.68,598.4159999999998,Human
450,32.73,593.99,44.83,487.76700000000005,Human
451,33.61,593.23,44.62,498.77099999999996,Human
452,32.91,595.83,43.95,395.99699999999996,Human
453,30.61,599.92,45.58,289.737,Human
454,27.1,610.28,48.02,155.94600000000003,Human
455,23.4,613.21,50.12,84.462,Human
456,21.91,612.74,53.35,78.93900000000002,Human
457,20.35,617.36,52.78,75.57900000000002,Human
458,18.76,623.37,59.9,75.60000000000002,Human
459,17.29,628.28,65.85,75.55799999999998,Human
460,17.38,614.45,59.54,75.55799999999998,Human
461,17.19,615.63,61.53,75.60000000000002,Human
462,16.71,616.25,64.46,75.53699999999998,Human
463,16.49,617.24,64.49,75.60000000000002,Human
464,16.25,618.56,64.52,75.60000000000002,Human
465,15.96,621.52,65.8,75.55799999999998,Human
466,15.8,617.43,68.7,75.55799999999998,Human
467,16.13,608.81,71.78,78.35100000000001,Human
468,19.57,594.21,66.26,109.074,Human
469,25.88,603.03,48.71,188.517,Human
470,28.65,592.63,46.67,249.585,Human
471,30.17,589.03,45.45,392.91,Human
472,32.1,587.27,47.74,453.663,Human
473,32.03,587.99,51.71,510.88800000000003,Human
474,33.07,587.5,51.52,457.233,Human
475,33.17,588.52,50.51,447.36300000000006,Human
476,32.03,596.06,50.98,347.99100000000016,Human
477,29.49,604.97,55.2,240.954,Human
478,26.64,611.98,58.36,153.3,Human
479,24.13,617.47,62.16,113.484,Human
480,21.93,624.58,66.18,75.873,Human
481,20.62,621.86,68.04,75.62100000000002,Human
482,19.53,622.22,71.41,75.64200000000002,Human
483,18.23,631.69,78.6,75.60000000000002,Human
484,17.24,629.85,81.14,75.60000000000002,Human
485,16.47,629.93,82.14,75.55799999999998,Human
486,15.93,627.21,83.5,75.57900000000002,Human
487,15.31,634.71,87.23,75.60000000000002,Human
488,14.75,644.1,90.68,75.57900000000002,Human
489,14.38,648.56,92.82,75.57900000000002,Human
490,14.2,648.05,95.01,75.55799999999998,Human
491,15.51,616.25,91.89,84.48299999999998,Human
492,20.61,595.62,74.89,143.556,Human
493,20.48,600.97,70.04,144.69000000000003,Human
494,23.74,594.79,64.85,229.06799999999998,Human
495,28.09,582.3,57.13,324.9120000000001,Human
496,25.53,587.51,60.77,238.47600000000003,Human
497,22.79,593.84,65.07,196.95900000000003,Human
498,21.22,596.07,67.13,148.911,Human
499,18.74,597.13,78.81,99.834,Human
500,17.22,599.59,89.07,83.03399999999998,Human
501,16.54,603.15,94.23,78.12,Human
502,17.03,603.41,96.42,80.031,Human
503,16.98,609.01,96.06,76.65,Human
504,16.33,617.2,95.46,75.57900000000002,Human
505,15.59,622.34,95.53,75.55799999999998,Human
506,15.03,622.8,96.85,75.55799999999998,Human
507,14.83,626.82,97.11,75.55799999999998,Human
508,14.24,609.78,95.85,75.55799999999998,Human
509,13.58,601.2,95.94,75.55799999999998,Human
510,13.24,598.96,94.06,75.55799999999998,Human
511,13.32,598.66,90.39,75.55799999999998,Human
512,13.42,599.24,85.37,75.57900000000002,Human
513,12.82,600.37,86.25,75.53699999999998,Human
514,11.89,600.88,90.35,75.53699999999998,Human
515,12.69,592.19,90.69,78.66600000000003,Human
516,18.31,574.94,81.26,102.228,Human
517,24.94,564.59,63.52,200.235,Human
518,29.69,560.24,55.51,326.886,Human
519,31.5,558.52,55.39,455.301,Human
520,31.2,557.56,57.07,507.15,Human
521,31.91,560.08,59.23,649.341,Human
522,33.37,562.79,56.66,611.898,Human
523,35.13,561.08,54.25,547.974,Human
524,34.37,563.07,51.14,407.001,Human
525,31.92,569.48,52.02,306.747,Human
526,27.63,586.27,50.29,181.776,Human
527,24.73,600.04,49.0,127.596,Human
528,21.59,610.5,50.56,79.98899999999998,Human
529,18.45,639.01,68.03,75.60000000000002,Human
530,16.47,693.98,89.05,75.57900000000002,Human
531,15.19,723.93,91.3,75.55799999999998,Human
532,14.67,706.89,94.37,75.60000000000002,Human
533,14.59,657.06,95.63,75.57900000000002,Human
534,14.58,653.38,96.74,75.57900000000002,Human
535,14.96,630.22,93.65,75.57900000000002,Human
536,15.01,603.08,93.06,75.55799999999998,Human
537,14.94,596.87,92.34,75.60000000000002,Human
538,15.2,597.22,93.04,75.60000000000002,Human
539,15.54,579.16,95.13,75.57900000000002,Human
540,15.63,586.0,97.48,75.60000000000002,Human
541,16.07,580.55,98.92,76.797,Human
542,17.12,557.24,98.73,91.791,Human
543,19.62,498.9,94.96,144.417,Human
544,24.78,492.49,75.28,294.798,Human
545,27.15,489.86,67.13,490.014,Human
546,28.0,500.69,62.56,544.572,Human
547,27.61,506.0,62.87,401.31,Human
548,30.39,501.24,58.92,335.43300000000005,Human
549,25.29,523.69,61.64,255.46500000000003,Human
550,22.25,529.19,67.5,154.14,Human
551,19.2,529.66,80.09,106.932,Human
552,17.74,535.8,81.66,77.175,Human
553,16.01,535.09,85.79,75.57900000000002,Human
554,14.87,536.63,89.2,75.55799999999998,Human
555,14.13,538.44,90.71,75.55799999999998,Human
556,13.66,539.24,91.55,75.57900000000002,Human
557,13.38,537.97,92.23,75.53699999999998,Human
558,13.2,537.93,92.05,75.53699999999998,Human
559,13.02,539.81,92.98,75.55799999999998,Human
560,13.11,541.24,93.23,75.55799999999998,Human
561,13.22,541.4,92.78,75.55799999999998,Human
562,13.56,547.09,94.51,75.57900000000002,Human
563,14.88,544.63,96.9,83.391,Human
564,16.85,523.31,94.49,90.321,Human
565,18.38,510.73,91.66,117.978,Human
566,18.95,514.87,89.43,109.76700000000001,Human
567,18.74,518.12,90.28,106.869,Human
568,19.71,517.63,88.85,142.191,Human
569,23.21,525.52,75.81,190.89,Human
570,26.47,533.53,70.17,350.30100000000016,Human
571,29.73,537.31,62.03,388.038,Human
572,30.45,531.0,57.54,359.91900000000015,Human
573,28.82,532.49,59.37,258.594,Human
574,26.16,531.97,64.44,166.55100000000004,Human
575,22.81,535.71,71.18,104.66400000000002,Human
576,20.27,539.76,78.4,77.15400000000002,Human
577,18.06,553.42,87.19,75.57900000000002,Human
578,17.24,567.33,91.86,75.55799999999998,Human
579,16.71,586.2,95.68,75.516,Human
580,15.89,576.34,96.56,75.53699999999998,Human
581,14.54,595.82,96.25,75.53699999999998,Human
582,14.19,539.88,82.7,75.55799999999998,Human
583,13.01,562.98,89.26,75.53699999999998,Human
584,11.88,575.76,92.86,75.516,Human
585,11.27,602.29,96.04,75.516,Human
586,11.16,579.92,96.1,75.55799999999998,Human
587,12.81,535.26,94.62,78.51899999999998,Human
588,18.71,494.55,81.6,100.884,Human
589,25.84,503.04,60.01,195.615,Human
590,30.86,499.49,50.48,319.89300000000014,Human
591,32.41,500.37,50.5,459.48,Human
592,31.75,496.2,53.78,484.61699999999996,Human
593,31.56,500.98,55.21,631.827,Human
594,32.59,500.86,54.46,519.729,Human
595,33.4,505.41,51.86,501.963,Human
596,33.15,507.37,50.3,379.848,Human
597,31.64,507.84,51.37,281.022,Human
598,26.99,518.42,61.58,179.40300000000005,Human
