,AirT,AirCO2,AirRH,AirPAR,method
76,15.81,590.33,99.74,75.55799999999998,Human
77,15.42,627.91,99.91,75.55799999999998,Human
78,15.06,659.5,100.0,75.516,Human
79,14.89,690.11,100.0,75.516,Human
80,14.76,722.04,100.0,75.516,Human
81,14.67,753.69,100.0,75.53699999999998,Human
82,14.57,784.9,100.0,75.516,Human
83,14.4,810.58,100.0,75.495,Human
84,14.3,834.86,100.0,75.53699999999998,Human
85,14.15,859.78,100.0,75.495,Human
86,13.93,879.68,100.0,75.495,Human
87,13.95,909.58,100.0,75.495,Human
88,14.18,933.79,100.0,75.53699999999998,Human
89,14.78,909.26,100.0,80.59800000000001,Human
90,16.51,827.24,98.37,104.958,Human
91,19.47,649.76,93.93,136.626,Human
92,21.16,478.35,91.44,141.30900000000003,Human
93,22.26,384.43,91.7,134.505,Human
94,21.46,365.44,93.4,105.147,Human
95,20.45,377.75,95.59,119.91,Human
96,23.49,373.43,91.94,150.276,Human
97,23.38,376.28,92.03,123.69,Human
98,22.7,379.77,92.84,117.159,Human
99,21.64,394.13,93.78,105.693,Human
100,20.97,414.55,95.5,92.379,Human
101,18.75,474.23,97.99,75.55799999999998,Human
102,16.69,558.42,99.8,75.57900000000002,Human
103,15.52,633.34,100.0,75.53699999999998,Human
104,15.05,698.76,100.0,75.55799999999998,Human
105,14.72,757.82,100.0,75.55799999999998,Human
106,14.45,813.84,100.0,75.516,Human
107,14.25,860.19,100.0,75.47399999999998,Human
108,13.97,896.02,100.0,75.53699999999998,Human
109,13.74,935.88,100.0,75.53699999999998,Human
110,13.63,976.22,100.0,75.516,Human
111,13.55,1014.36,100.0,75.516,Human
112,14.13,1009.02,99.88,82.32000000000002,Human
113,18.89,877.81,91.68,113.652,Human
114,24.13,631.33,74.74,192.108,Human
115,30.15,600.91,61.59,303.24,Human
116,29.18,620.8,65.51,311.5560000000001,Human
117,31.53,617.64,64.78,356.958,Human
118,30.77,622.8,65.38,414.624,Human
119,33.68,623.09,59.22,407.75699999999995,Human
120,34.11,630.39,56.68,434.82599999999996,Human
121,32.71,633.32,57.64,337.28100000000006,Human
122,30.76,646.16,56.09,266.742,Human
123,26.03,656.98,62.04,153.72,Human
124,22.02,666.78,70.83,106.281,Human
125,19.19,684.57,79.23,78.64500000000002,Human
126,17.02,727.87,95.29,75.55799999999998,Human
127,16.11,766.24,98.1,75.55799999999998,Human
128,15.28,796.71,98.16,75.57900000000002,Human
129,14.62,837.36,98.42,75.53699999999998,Human
130,14.0,877.09,98.6,75.55799999999998,Human
131,13.55,910.55,99.07,75.57900000000002,Human
132,13.3,934.81,99.56,75.53699999999998,Human
133,13.42,952.25,99.96,75.53699999999998,Human
134,13.32,968.57,100.0,75.47399999999998,Human
135,13.64,969.88,100.0,75.53699999999998,Human
136,14.39,964.55,99.86,77.97300000000001,Human
137,16.95,807.21,96.5,108.927,Human
138,19.89,650.74,93.05,132.51000000000002,Human
139,24.51,635.22,66.75,230.412,Human
140,25.07,644.55,63.05,323.925,Human
141,28.36,644.27,56.03,367.185,Human
142,28.66,641.12,54.83,470.82,Human
143,27.47,645.6,56.42,366.849,Human
144,25.19,650.8,60.17,229.97100000000003,Human
145,20.71,653.41,68.18,152.22899999999996,Human
146,20.62,650.55,69.69,150.297,Human
147,18.91,659.25,84.83,91.245,Human
148,17.7,687.04,92.97,75.915,Human
149,17.01,712.1,95.12,75.60000000000002,Human
150,16.09,732.0,97.03,75.53699999999998,Human
151,15.61,763.49,98.01,75.57900000000002,Human
152,15.69,798.94,98.92,75.60000000000002,Human
153,15.22,823.64,98.3,75.60000000000002,Human
154,14.58,851.43,98.42,75.55799999999998,Human
155,14.23,866.14,98.94,75.53699999999998,Human
156,13.89,882.4,99.04,75.516,Human
157,13.64,870.11,99.5,75.53699999999998,Human
158,13.51,861.63,99.86,75.55799999999998,Human
159,13.51,873.12,99.99,75.55799999999998,Human
160,13.64,885.23,100.0,76.188,Human
161,14.49,880.12,99.97,77.763,Human
162,16.01,878.69,99.43,86.037,Human
163,16.37,809.81,99.15,89.06099999999998,Human
164,17.02,698.15,97.5,98.301,Human
165,17.54,614.31,96.92,104.37,Human
166,17.51,562.55,96.9,92.25299999999999,Human
167,16.5,565.55,98.5,87.696,Human
168,18.02,533.23,96.63,110.712,Human
169,18.03,510.98,96.45,97.02,Human
170,17.74,514.49,97.05,93.681,Human
171,16.88,537.5,98.08,79.29599999999998,Human
172,16.0,584.93,99.58,75.768,Human
173,15.35,637.33,99.97,75.53699999999998,Human
174,14.71,695.09,100.0,75.516,Human
175,14.56,749.74,100.0,75.53699999999998,Human
176,14.15,796.47,100.0,75.516,Human
177,14.14,811.79,100.0,75.53699999999998,Human
178,14.12,815.48,100.0,75.55799999999998,Human
179,14.05,818.85,100.0,75.516,Human
180,13.98,820.13,100.0,75.55799999999998,Human
181,14.16,823.91,100.0,75.55799999999998,Human
182,14.08,821.53,100.0,75.53699999999998,Human
183,14.06,832.78,100.0,75.47399999999998,Human
184,14.43,839.86,100.0,75.53699999999998,Human
185,14.83,829.49,100.0,76.377,Human
186,15.61,795.83,100.0,80.91300000000003,Human
187,18.37,699.96,97.02,139.566,Human
188,20.71,619.49,89.81,148.365,Human
189,20.82,616.5,90.41,148.32299999999995,Human
190,20.93,642.76,85.9,184.233,Human
191,22.89,638.11,77.78,192.40200000000002,Human
192,29.28,625.29,64.17,228.291,Human
193,28.4,630.25,65.86,291.795,Human
194,26.7,652.86,66.99,192.297,Human
195,21.59,653.4,80.43,127.197,Human
196,20.08,652.53,82.14,99.26700000000001,Human
197,18.05,674.88,93.98,76.503,Human
198,16.64,709.63,97.48,75.55799999999998,Human
199,15.68,713.98,98.52,75.55799999999998,Human
200,15.23,725.4,99.59,75.55799999999998,Human
201,14.95,735.91,99.94,75.516,Human
202,14.71,741.51,100.0,75.53699999999998,Human
203,14.29,763.97,100.0,75.57900000000002,Human
204,13.87,784.6,100.0,75.516,Human
205,13.74,802.65,100.0,75.57900000000002,Human
206,13.5,803.11,100.0,75.495,Human
207,13.36,795.37,100.0,75.55799999999998,Human
208,14.9,731.22,99.43,83.07600000000002,Human
209,19.26,625.91,93.15,116.487,Human
210,27.01,633.05,70.32,172.641,Human
211,28.61,642.27,66.34,198.975,Human
212,29.45,620.26,70.75,311.934,Human
213,33.95,628.9,62.2,403.851,Human
214,34.79,623.16,64.19,493.983,Human
215,34.17,641.97,61.43,424.68300000000005,Human
216,38.07,634.86,54.02,534.7230000000002,Human
217,37.25,640.57,51.5,418.089,Human
218,32.71,653.45,54.19,283.92,Human
219,28.54,663.51,57.98,174.84600000000003,Human
220,23.12,676.34,67.15,105.021,Human
221,19.85,679.77,75.85,76.923,Human
222,17.95,697.28,88.78,75.57900000000002,Human
223,17.01,726.68,94.87,75.55799999999998,Human
224,16.21,728.78,97.49,75.55799999999998,Human
225,15.81,742.39,99.07,75.53699999999998,Human
226,15.51,757.84,99.35,75.55799999999998,Human
227,15.5,779.12,99.85,75.57900000000002,Human
228,15.4,770.18,99.37,75.55799999999998,Human
229,15.06,760.53,99.3,75.516,Human
230,14.49,776.8,99.52,75.53699999999998,Human
231,14.4,800.13,99.83,75.55799999999998,Human
232,15.64,750.56,99.05,85.38600000000002,Human
233,21.0,676.03,87.12,114.156,Human
234,27.57,660.52,63.34,177.975,Human
235,32.21,641.42,57.6,307.188,Human
236,35.61,624.52,52.64,461.034,Human
237,36.32,633.9,51.29,510.17400000000004,Human
238,35.74,637.05,52.48,639.45,Human
239,35.28,644.25,46.24,528.8009999999998,Human
240,35.8,642.71,43.94,511.476,Human
241,32.0,652.8,42.46,315.0,Human
242,28.54,659.8,41.44,199.92,Human
243,23.21,669.68,48.22,118.54500000000002,Human
244,20.94,675.29,63.84,93.114,Human
245,20.21,677.89,65.1,80.91300000000003,Human
246,17.45,721.33,86.91,75.55799999999998,Human
247,15.91,784.48,95.42,75.55799999999998,Human
248,15.01,841.97,96.67,75.60000000000002,Human
249,14.54,869.67,97.11,75.516,Human
250,14.22,885.84,97.63,75.53699999999998,Human
251,13.92,894.57,98.33,75.53699999999998,Human
252,13.62,932.61,98.85,75.57900000000002,Human
253,13.36,966.85,99.25,75.55799999999998,Human
254,12.87,1003.57,99.37,75.47399999999998,Human
255,12.91,996.96,99.82,75.516,Human
256,14.32,962.7,98.16,85.554,Human
257,19.79,828.52,87.03,111.15299999999999,Human
258,23.12,684.51,68.51,172.49400000000003,Human
259,31.61,641.79,56.11,308.952,Human
260,34.52,623.66,52.83,418.614,Human
261,32.83,634.14,50.74,494.844,Human
262,31.93,634.99,52.05,637.35,Human
263,33.35,615.17,49.13,538.65,Human
264,33.8,582.51,46.18,525.462,Human
265,34.24,586.07,43.93,403.851,Human
266,31.94,589.95,44.7,274.449,Human
267,26.5,595.43,49.19,152.54399999999995,Human
268,21.44,607.35,52.26,92.106,Human
269,19.34,612.45,50.96,76.86,Human
270,16.59,633.77,68.19,75.57900000000002,Human
271,14.5,685.77,83.92,75.55799999999998,Human
272,14.19,662.88,87.16,75.495,Human
273,14.54,645.7,91.31,75.53699999999998,Human
274,14.03,660.63,94.61,75.53699999999998,Human
275,13.58,673.52,96.85,75.53699999999998,Human
276,13.46,711.37,97.3,75.55799999999998,Human
277,14.07,678.46,95.33,75.516,Human
278,14.36,691.49,94.72,75.55799999999998,Human
279,14.1,702.61,95.9,75.516,Human
280,15.14,668.86,94.51,81.711,Human
281,16.14,638.93,89.23,87.19200000000002,Human
282,16.88,619.01,86.11,107.52,Human
283,18.32,622.22,85.21,120.12,Human
284,16.31,623.77,94.15,88.179,Human
285,16.78,598.69,97.1,92.29500000000002,Human
286,17.45,580.25,95.54,98.238,Human
287,18.77,577.24,92.95,123.711,Human
288,20.12,529.31,92.44,126.063,Human
289,20.64,493.98,93.2,114.87,Human
290,21.05,499.32,92.31,108.339,Human
291,19.39,562.54,94.36,88.2,Human
292,18.45,580.72,95.63,78.687,Human
293,17.13,610.26,96.9,75.55799999999998,Human
294,15.59,653.31,98.32,75.57900000000002,Human
295,14.62,701.56,99.73,75.55799999999998,Human
296,13.62,747.52,99.55,75.55799999999998,Human
297,12.51,786.5,99.46,75.53699999999998,Human
298,11.64,812.28,99.64,75.516,Human
299,11.1,826.43,99.83,75.516,Human
300,10.7,832.11,99.94,75.47399999999998,Human
301,10.49,830.75,100.0,75.495,Human
302,10.17,842.3,100.0,75.516,Human
303,10.21,836.86,100.0,75.516,Human
304,12.08,764.9,99.27,85.76400000000002,Human
305,18.73,607.46,90.08,114.219,Human
306,26.65,569.43,65.39,192.864,Human
307,31.43,578.63,57.92,300.384,Human
308,33.59,596.31,58.64,420.29400000000004,Human
309,34.9,576.01,58.5,485.184,Human
310,34.54,572.67,59.53,616.4340000000002,Human
311,35.37,573.04,53.29,519.393,Human
312,37.14,570.69,51.23,531.72,Human
313,36.69,574.76,52.32,404.31300000000016,Human
314,31.82,601.15,54.66,283.962,Human
315,27.3,608.91,55.97,172.78799999999995,Human
316,22.82,618.67,60.85,102.522,Human
317,19.68,619.86,69.08,76.35600000000002,Human
318,17.03,624.88,80.67,75.55799999999998,Human
319,15.42,637.3,89.91,75.55799999999998,Human
320,14.16,690.44,95.65,75.55799999999998,Human
321,13.86,680.15,97.53,75.55799999999998,Human
322,13.74,683.32,97.52,75.53699999999998,Human
323,13.59,676.91,98.25,75.55799999999998,Human
324,13.15,688.97,98.0,75.57900000000002,Human
325,12.73,702.76,98.48,75.516,Human
326,12.47,693.92,99.0,75.55799999999998,Human
327,12.41,693.12,99.26,75.55799999999998,Human
328,14.32,643.47,98.01,82.34100000000002,Human
329,20.29,597.59,82.3,112.77,Human
330,25.8,593.99,53.99,193.431,Human
331,30.07,589.09,45.66,300.216,Human
332,31.41,591.41,44.18,427.917,Human
333,31.28,591.4,44.97,477.015,Human
334,31.41,596.7,45.68,598.4159999999998,Human
335,32.73,593.99,44.83,487.76700000000005,Human
336,33.61,593.23,44.62,498.771,Human
337,32.91,595.83,43.95,395.997,Human
338,30.61,599.92,45.58,289.737,Human
339,27.1,610.28,48.02,155.94600000000003,Human
340,23.4,613.21,50.12,84.462,Human
341,21.91,612.74,53.35,78.93900000000002,Human
342,20.35,617.36,52.78,75.57900000000002,Human
343,18.76,623.37,59.9,75.60000000000002,Human
344,17.29,628.28,65.85,75.55799999999998,Human
345,17.38,614.45,59.54,75.55799999999998,Human
346,17.19,615.63,61.53,75.60000000000002,Human
347,16.71,616.25,64.46,75.53699999999998,Human
348,16.49,617.24,64.49,75.60000000000002,Human
349,16.25,618.56,64.52,75.60000000000002,Human
350,15.96,621.52,65.8,75.55799999999998,Human
351,15.8,617.43,68.7,75.55799999999998,Human
352,16.13,608.81,71.78,78.35100000000001,Human
353,19.57,594.21,66.26,109.074,Human
354,25.88,603.03,48.71,188.517,Human
355,28.65,592.63,46.67,249.585,Human
356,30.17,589.03,45.45,392.91,Human
357,32.1,587.27,47.74,453.663,Human
358,32.03,587.99,51.71,510.888,Human
359,33.07,587.5,51.52,457.233,Human
360,33.17,588.52,50.51,447.36300000000006,Human
361,32.03,596.06,50.98,347.99100000000016,Human
362,29.49,604.97,55.2,240.954,Human
363,26.64,611.98,58.36,153.3,Human
364,24.13,617.47,62.16,113.484,Human
365,21.93,624.58,66.18,75.873,Human
366,20.62,621.86,68.04,75.62100000000002,Human
367,19.53,622.22,71.41,75.64200000000002,Human
368,18.23,631.69,78.6,75.60000000000002,Human
369,17.24,629.85,81.14,75.60000000000002,Human
370,16.47,629.93,82.14,75.55799999999998,Human
371,15.93,627.21,83.5,75.57900000000002,Human
372,15.31,634.71,87.23,75.60000000000002,Human
373,14.75,644.1,90.68,75.57900000000002,Human
374,14.38,648.56,92.82,75.57900000000002,Human
375,14.2,648.05,95.01,75.55799999999998,Human
376,15.51,616.25,91.89,84.48299999999998,Human
377,20.61,595.62,74.89,143.556,Human
378,20.48,600.97,70.04,144.69000000000003,Human
379,23.74,594.79,64.85,229.068,Human
380,28.09,582.3,57.13,324.9120000000001,Human
381,25.53,587.51,60.77,238.47600000000003,Human
382,22.79,593.84,65.07,196.95900000000003,Human
383,21.22,596.07,67.13,148.911,Human
384,18.74,597.13,78.81,99.834,Human
385,17.22,599.59,89.07,83.03399999999998,Human
386,16.54,603.15,94.23,78.12,Human
387,17.03,603.41,96.42,80.031,Human
388,16.98,609.01,96.06,76.65,Human
389,16.33,617.2,95.46,75.57900000000002,Human
390,15.59,622.34,95.53,75.55799999999998,Human
391,15.03,622.8,96.85,75.55799999999998,Human
392,14.83,626.82,97.11,75.55799999999998,Human
393,14.24,609.78,95.85,75.55799999999998,Human
394,13.58,601.2,95.94,75.55799999999998,Human
395,13.24,598.96,94.06,75.55799999999998,Human
396,13.32,598.66,90.39,75.55799999999998,Human
397,13.42,599.24,85.37,75.57900000000002,Human
398,12.82,600.37,86.25,75.53699999999998,Human
399,11.89,600.88,90.35,75.53699999999998,Human
400,12.69,592.19,90.69,78.66600000000003,Human
401,18.31,574.94,81.26,102.228,Human
402,24.94,564.59,63.52,200.235,Human
403,29.69,560.24,55.51,326.88599999999997,Human
404,31.5,558.52,55.39,455.301,Human
405,31.2,557.56,57.07,507.15,Human
406,31.91,560.08,59.23,649.341,Human
407,33.37,562.79,56.66,611.898,Human
408,35.13,561.08,54.25,547.974,Human
409,34.37,563.07,51.14,407.001,Human
410,31.92,569.48,52.02,306.747,Human
411,27.63,586.27,50.29,181.77599999999998,Human
412,24.73,600.04,49.0,127.596,Human
413,21.59,610.5,50.56,79.98899999999998,Human
414,18.45,639.01,68.03,75.60000000000002,Human
415,16.47,693.98,89.05,75.57900000000002,Human
416,15.19,723.93,91.3,75.55799999999998,Human
417,14.67,706.89,94.37,75.60000000000002,Human
418,14.59,657.06,95.63,75.57900000000002,Human
419,14.58,653.38,96.74,75.57900000000002,Human
420,14.96,630.22,93.65,75.57900000000002,Human
421,15.01,603.08,93.06,75.55799999999998,Human
422,14.94,596.87,92.34,75.60000000000002,Human
423,15.2,597.22,93.04,75.60000000000002,Human
424,15.54,579.16,95.13,75.57900000000002,Human
425,15.63,586.0,97.48,75.60000000000002,Human
426,16.07,580.55,98.92,76.797,Human
427,17.12,557.24,98.73,91.791,Human
428,19.62,498.9,94.96,144.417,Human
429,24.78,492.49,75.28,294.798,Human
430,27.15,489.86,67.13,490.014,Human
431,28.0,500.69,62.56,544.572,Human
432,27.61,506.0,62.87,401.31,Human
433,30.39,501.24,58.92,335.43300000000005,Human
434,25.29,523.69,61.64,255.46500000000003,Human
435,22.25,529.19,67.5,154.14,Human
436,19.2,529.66,80.09,106.932,Human
437,17.74,535.8,81.66,77.175,Human
438,16.01,535.09,85.79,75.57900000000002,Human
439,14.87,536.63,89.2,75.55799999999998,Human
440,14.13,538.44,90.71,75.55799999999998,Human
441,13.66,539.24,91.55,75.57900000000002,Human
442,13.38,537.97,92.23,75.53699999999998,Human
443,13.2,537.93,92.05,75.53699999999998,Human
444,13.02,539.81,92.98,75.55799999999998,Human
445,13.11,541.24,93.23,75.55799999999998,Human
446,13.22,541.4,92.78,75.55799999999998,Human
447,13.56,547.09,94.51,75.57900000000002,Human
448,14.88,544.63,96.9,83.391,Human
449,16.85,523.31,94.49,90.321,Human
450,18.38,510.73,91.66,117.978,Human
451,18.95,514.87,89.43,109.767,Human
452,18.74,518.12,90.28,106.869,Human
453,19.71,517.63,88.85,142.191,Human
454,23.21,525.52,75.81,190.89,Human
455,26.47,533.53,70.17,350.30100000000016,Human
456,29.73,537.31,62.03,388.038,Human
457,30.45,531.0,57.54,359.91900000000015,Human
458,28.82,532.49,59.37,258.594,Human
459,26.16,531.97,64.44,166.55100000000004,Human
460,22.81,535.71,71.18,104.66400000000002,Human
461,20.27,539.76,78.4,77.15400000000002,Human
462,18.06,553.42,87.19,75.57900000000002,Human
463,17.24,567.33,91.86,75.55799999999998,Human
464,16.71,586.2,95.68,75.516,Human
465,15.89,576.34,96.56,75.53699999999998,Human
466,14.54,595.82,96.25,75.53699999999998,Human
467,14.19,539.88,82.7,75.55799999999998,Human
468,13.01,562.98,89.26,75.53699999999998,Human
469,11.88,575.76,92.86,75.516,Human
470,11.27,602.29,96.04,75.516,Human
471,11.16,579.92,96.1,75.55799999999998,Human
472,12.81,535.26,94.62,78.51899999999998,Human
473,18.71,494.55,81.6,100.884,Human
474,25.84,503.04,60.01,195.615,Human
475,30.86,499.49,50.48,319.89300000000014,Human
476,32.41,500.37,50.5,459.48,Human
477,31.75,496.2,53.78,484.617,Human
478,31.56,500.98,55.21,631.827,Human
479,32.59,500.86,54.46,519.729,Human
480,33.4,505.41,51.86,501.963,Human
481,33.15,507.37,50.3,379.848,Human
482,31.64,507.84,51.37,281.022,Human
483,26.99,518.42,61.58,179.40300000000005,Human
484,22.44,530.54,61.59,104.706,Human
485,20.28,537.21,61.71,78.54,Human
486,17.98,559.97,71.55,75.57900000000002,Human
487,16.07,611.15,89.22,75.55799999999998,Human
488,15.04,654.47,94.52,75.60000000000002,Human
489,14.35,667.91,94.75,75.516,Human
490,13.64,675.52,95.0,75.55799999999998,Human
491,13.2,691.24,96.06,75.55799999999998,Human
492,12.88,704.12,96.58,75.516,Human
493,12.62,712.75,97.22,75.53699999999998,Human
494,12.61,722.75,98.32,75.55799999999998,Human
495,13.11,704.31,99.27,75.55799999999998,Human
496,14.38,645.92,98.61,81.52199999999998,Human
497,18.98,563.83,89.12,121.8,Human
498,25.0,553.56,68.77,193.53599999999997,Human
499,31.17,551.61,56.08,304.311,Human
500,33.95,529.21,51.51,425.41800000000006,Human
501,34.33,515.94,53.1,434.42699999999996,Human
502,33.57,508.24,56.76,587.1179999999998,Human
503,34.25,511.48,55.5,479.32500000000016,Human
504,35.34,506.91,52.51,502.59300000000013,Human
505,35.35,504.11,49.71,348.81,Human
506,31.02,507.23,54.35,251.937,Human
507,27.81,520.92,53.35,160.41899999999995,Human
508,24.54,532.06,54.24,101.451,Human
509,21.46,547.57,60.92,75.95700000000002,Human
510,18.55,605.86,78.24,75.55799999999998,Human
511,16.76,660.69,88.45,75.57900000000002,Human
512,15.86,695.46,93.33,75.60000000000002,Human
513,15.17,711.81,94.17,75.57900000000002,Human
514,14.66,720.27,94.44,75.55799999999998,Human
515,14.47,720.48,95.05,75.57900000000002,Human
516,13.76,704.2,94.92,75.55799999999998,Human
517,13.29,690.22,95.91,75.57900000000002,Human
518,12.98,701.23,97.11,75.55799999999998,Human
519,12.99,675.71,97.81,75.53699999999998,Human
520,14.64,619.67,97.57,80.09400000000002,Human
521,20.3,565.38,85.94,108.675,Human
522,27.51,570.13,64.25,191.436,Human
523,33.87,578.49,54.28,299.439,Human
524,33.6,571.09,57.08,333.01800000000014,Human
525,34.49,518.66,56.23,470.337,Human
526,34.88,500.99,55.23,555.1139999999998,Human
527,35.51,496.75,55.03,473.52900000000005,Human
528,35.51,497.77,54.12,438.963,Human
529,34.61,494.53,54.61,351.98100000000005,Human
530,31.79,494.52,60.14,210.77700000000002,Human
531,28.93,496.74,67.33,144.83700000000005,Human
532,25.55,519.93,70.3,101.409,Human
533,24.2,538.75,72.69,84.525,Human
534,20.83,612.44,82.58,77.49,Human
535,18.39,672.49,90.09,77.406,Human
536,18.52,608.22,82.73,77.406,Human
537,19.27,573.28,74.17,77.46900000000002,Human
538,18.45,581.68,70.49,77.553,Human
539,17.41,640.55,80.63,77.46900000000002,Human
540,16.12,680.34,91.11,77.322,Human
541,15.55,675.01,95.07,77.301,Human
542,15.68,638.57,96.82,77.259,Human
543,15.96,607.17,97.32,77.259,Human
544,17.61,557.61,93.92,84.16799999999998,Human
545,20.87,528.19,85.15,111.447,Human
546,21.89,528.11,72.74,114.177,Human
547,30.42,508.98,53.77,288.0780000000001,Human
548,31.71,507.38,52.0,389.907,Human
549,32.15,507.64,53.81,432.957,Human
550,32.28,508.56,56.93,533.82,Human
551,33.07,517.33,57.56,448.476,Human
552,34.11,515.68,55.41,450.114,Human
553,34.13,516.07,54.87,346.584,Human
554,32.06,520.36,54.46,266.721,Human
555,29.57,527.12,55.7,163.59000000000003,Human
556,28.13,529.78,58.24,119.154,Human
557,23.94,531.05,58.16,75.60000000000002,Human
558,22.71,531.42,54.59,75.62100000000002,Human
559,21.82,533.61,51.98,75.62100000000002,Human
560,21.02,538.33,59.47,75.57900000000002,Human
561,20.37,544.97,70.09,75.57900000000002,Human
562,19.84,549.06,76.69,75.57900000000002,Human
563,19.32,551.23,81.38,75.57900000000002,Human
564,19.09,550.55,82.52,75.57900000000002,Human
565,18.94,548.63,82.98,75.57900000000002,Human
566,18.84,546.24,83.62,75.60000000000002,Human
567,18.79,548.79,85.62,75.55799999999998,Human
568,19.6,547.28,86.67,82.90799999999999,Human
569,22.11,541.98,81.23,105.21,Human
570,26.92,533.79,70.21,175.917,Human
571,31.5,522.59,62.87,272.139,Human
572,33.47,523.58,60.08,384.741,Human
573,33.88,521.2,59.79,417.9,Human
574,33.9,524.88,60.22,533.4,Human
575,34.01,526.94,58.83,462.021,Human
576,34.96,527.21,56.42,468.258,Human
577,34.86,530.6,56.01,374.49300000000005,Human
578,33.21,535.91,57.55,271.236,Human
579,30.37,543.57,61.38,164.09400000000005,Human
580,27.42,548.76,65.55,104.958,Human
581,25.15,555.24,69.0,77.637,Human
582,23.39,558.25,73.11,75.60000000000002,Human
583,22.52,555.32,74.74,75.60000000000002,Human
584,21.99,554.68,76.49,75.57900000000002,Human
585,21.71,486.47,76.76,75.60000000000002,Human
586,21.55,486.12,76.72,75.60000000000002,Human
587,21.26,486.85,77.35,75.60000000000002,Human
588,21.33,488.41,76.88,75.60000000000002,Human
589,21.17,493.43,77.37,75.62100000000002,Human
590,20.78,503.68,80.83,75.57900000000002,Human
591,19.94,522.75,86.8,75.57900000000002,Human
592,20.74,498.74,85.89,80.42999999999998,Human
593,22.7,487.19,81.97,111.63600000000001,Human
594,26.14,470.43,74.51,165.144,Human
595,28.77,467.76,68.15,233.47800000000004,Human
596,32.36,450.0,63.1,306.3060000000001,Human
597,33.21,442.61,65.5,327.76800000000014,Human
598,32.92,448.94,65.35,350.63699999999994,Human
599,30.52,461.27,68.77,226.485,Human
600,32.4,454.28,66.19,286.083,Human
